filename,width,height,class,xmin,ymin,xmax,ymax
15cc8c6a07fd3f0f.jpg,1024,1024,Beer,316,400,996,1024
15d3b6ca879ed299.jpg,1024,680,Hamburger,209,0,968,340
15d8d4c664299358.jpg,1024,683,Hamburger,428,0,1022,596
15de680016b1d478.jpg,1024,768,Pizza,98,126,986,650
15e8a69c43bac26c.jpg,1024,683,Pizza,238,0,1023,507
162d9649538e26a5.jpg,1024,683,Beer,921,429,1023,682
1632f2dac1d05a85.jpg,1024,683,Beer,116,30,464,683
1632f2dac1d05a85.jpg,1024,683,Beer,454,105,848,683
1632f2dac1d05a85.jpg,1024,683,Beer,564,9,906,639
1639337c67356480.jpg,1024,1024,Hamburger,0,427,984,885
164018d0d3e18551.jpg,1024,680,Pizza,232,290,894,448
1649004330e4d8a6.jpg,1024,768,Pizza,28,144,1023,709
166d95d39ad6c2d5.jpg,1024,1024,Beer,33,261,369,762
166d95d39ad6c2d5.jpg,1024,1024,Beer,391,301,659,682
166d95d39ad6c2d5.jpg,1024,1024,Beer,679,272,985,734
1678c225d4951b60.jpg,1024,1024,Pizza,0,127,1022,896
167e05912aa0d759.jpg,1024,1024,Pizza,192,411,1022,1022
1682b07d3e094b9e.jpg,1024,576,Pizza,158,7,814,545
1682b07d3e094b9e.jpg,1024,576,Pizza,584,0,1023,415
168c095b4e66a000.jpg,1024,768,Pizza,69,32,908,641
16934d2a0e919d02.jpg,1024,683,Pizza,42,0,870,679
16934d2a0e919d02.jpg,1024,683,Pizza,580,0,1023,501
1696589831ba3d79.jpg,768,1024,Beer,229,362,526,678
169e32396242ca6a.jpg,1024,768,Hamburger,535,187,895,444
16b0fb95c3ff1593.jpg,1024,683,Hamburger,215,30,1023,682
16b893349ed2b2ff.jpg,1024,768,Pizza,91,56,947,641
16bb980433529170.jpg,768,768,Pizza,0,94,760,736
16bb9f47c36b3c3f.jpg,1024,681,Hamburger,473,126,974,502
16bbdac729825a5f.jpg,1024,683,Hamburger,0,32,730,679
16bc85444c57b05c.jpg,768,768,Beer,139,22,372,719
16bd63238c8345e1.jpg,1024,768,Pizza,92,52,876,764
16de700d68c6b015.jpg,768,1024,Beer,253,407,545,814
16e371b51c41902b.jpg,1024,768,Pizza,131,99,945,692
16e371b51c41902b.jpg,1024,768,Pizza,771,0,1023,106
16fa78750383bd77.jpg,1024,683,Hamburger,0,0,1023,682
17008783c7f92226.jpg,1024,680,Pizza,0,0,1023,569
171b90cbd55a423b.jpg,876,1024,Hamburger,111,182,703,606
171c951a858517a2.jpg,1024,768,Pizza,43,0,1022,766
171f2ea45e064bd6.jpg,1024,768,Hamburger,206,152,693,544
1729f1cab0f569cb.jpg,1024,768,Pizza,0,243,611,764
1729f1cab0f569cb.jpg,1024,768,Pizza,572,204,977,655
17338d67af3e9396.jpg,1024,683,Pizza,0,124,1023,673
175f8596de078dd9.jpg,768,1024,Hamburger,32,516,366,778
17655d7b0a7e5b63.jpg,1024,683,Pizza,29,0,1023,567
17725a11db6bcfbb.jpg,1024,701,Beer,241,25,595,658
17841a4a3fd69d7d.jpg,1024,577,Hamburger,586,214,918,563
17841a4a3fd69d7d.jpg,1024,577,Hamburger,608,50,870,248
178746d0087ff2c2.jpg,1024,768,Hamburger,398,206,1023,767
17a7452aa8db7b35.jpg,1024,768,Hamburger,0,8,860,628
17bca84b16f23bb1.jpg,1024,768,Hamburger,382,58,1022,733
17c817362a94758f.jpg,1024,680,Pizza,1,0,1023,672
17cde99831675313.jpg,1024,768,Pizza,0,28,911,750
17d0445ab9c7107b.jpg,1024,678,Hamburger,499,315,611,409
180553601e732554.jpg,1024,1024,Hamburger,0,228,976,1022
180f55bd9705f2c0.jpg,1024,768,Hamburger,133,18,964,737
181a257724030a11.jpg,1024,768,Pizza,255,94,926,642
181bd7f8bee35cb6.jpg,1024,1024,Beer,371,383,662,851
181f3851bd801d47.jpg,1024,979,Pizza,38,88,919,873
1832e21a100a2aa3.jpg,1024,1024,Beer,461,60,709,331
1832e21a100a2aa3.jpg,1024,1024,Beer,721,0,943,244
184890975242b925.jpg,1024,768,Pizza,63,1,1023,765
184b8440250b683f.jpg,1024,768,Pizza,0,30,1024,758
184b8440250b683f.jpg,1024,768,Pizza,764,18,1022,209
1864e64a81d74b96.jpg,768,1024,Beer,150,151,632,977
186df18129acfbad.jpg,1024,683,Pizza,116,153,667,520
186df18129acfbad.jpg,1024,683,Pizza,135,0,413,151
186df18129acfbad.jpg,1024,683,Pizza,482,156,759,503
186df18129acfbad.jpg,1024,683,Pizza,551,77,906,438
18700afd363f73d2.jpg,1024,765,Hamburger,119,134,907,680
187a0ffb7d461f8c.jpg,683,1024,Beer,0,235,83,725
187a0ffb7d461f8c.jpg,683,1024,Beer,55,238,184,711
187a0ffb7d461f8c.jpg,683,1024,Beer,183,238,320,702
187a0ffb7d461f8c.jpg,683,1024,Beer,291,113,650,802
187e6cf4fd6e4009.jpg,1024,765,Pizza,0,128,475,619
187e6cf4fd6e4009.jpg,1024,765,Pizza,521,199,1023,701
18991cfa6d748af5.jpg,768,1024,Beer,0,259,80,698
18991cfa6d748af5.jpg,768,1024,Beer,104,238,238,725
18991cfa6d748af5.jpg,768,1024,Beer,211,294,536,679
18e69ef9b4654c25.jpg,1024,1024,Pizza,65,28,928,952
18e8f966f979c321.jpg,1024,768,Hamburger,413,249,630,502
18eedb7aeb04344a.jpg,683,1024,Beer,204,208,444,896
1906a45fe5094902.jpg,1024,1024,Pizza,27,57,977,880
190d508f97b7f223.jpg,1024,768,Hamburger,26,0,1023,749
190dc602544d21d6.jpg,768,1024,Hamburger,0,74,759,910
1916f1464e4c8e7e.jpg,768,1024,Hamburger,0,154,767,855
1916f1464e4c8e7e.jpg,768,1024,Hamburger,0,158,767,945
1919f7e0fe9c1839.jpg,1024,768,Beer,152,561,264,759
19340b129646bcef.jpg,685,1024,Beer,17,574,161,712
1943b7a59da96346.jpg,1024,681,Hamburger,0,0,758,680
194daec494b34f9d.jpg,1024,1024,Pizza,56,405,566,881
194daec494b34f9d.jpg,1024,1024,Pizza,83,132,494,508
194daec494b34f9d.jpg,1024,1024,Pizza,483,220,891,431
194daec494b34f9d.jpg,1024,1024,Pizza,508,419,967,856
195f9d1a929dd4c4.jpg,1024,765,Beer,531,662,632,764
1987a989a4c2a2e5.jpg,1024,613,Pizza,113,8,906,599
1990852841d21bc7.jpg,1024,768,Beer,0,0,540,767
1991c82f882fc150.jpg,1024,683,Hamburger,0,23,682,678
19c952065cb9928e.jpg,868,768,Pizza,36,286,655,745
19d0253c867ef25b.jpg,1024,1024,Pizza,15,163,848,1022
19d0253c867ef25b.jpg,1024,1024,Pizza,65,0,1022,165
19d0253c867ef25b.jpg,1024,1024,Pizza,762,230,1022,1013
19f1a98a8f8b05d2.jpg,1024,683,Pizza,85,0,1023,577
19f9250faac1738c.jpg,1024,685,Beer,297,537,426,660
19f9250faac1738c.jpg,1024,685,Beer,681,292,817,608
1a181abda6891cee.jpg,1024,768,Hamburger,195,186,720,649
1a295fd642fa1303.jpg,768,1024,Beer,126,1,546,620
1a295fd642fa1303.jpg,768,1024,Beer,483,79,766,471
1a39ab9609b966cd.jpg,1024,768,Hamburger,41,86,891,737
1a3b27d49bd06b45.jpg,1024,768,Beer,74,199,409,611
1a3b27d49bd06b45.jpg,1024,768,Beer,392,295,440,493
1a44644331446037.jpg,1024,1024,Beer,609,46,915,498
1a4556fa7e6e3997.jpg,1024,1024,Beer,0,580,292,915
1a4556fa7e6e3997.jpg,1024,1024,Beer,475,462,700,678
1a4556fa7e6e3997.jpg,1024,1024,Beer,660,534,937,763
1a641fe4f9e81c67.jpg,768,1024,Beer,64,225,507,725
1a74698a78472a8b.jpg,1024,1024,Hamburger,165,112,1008,1008
1a8fc9566fb231b6.jpg,1024,685,Beer,188,259,273,427
1a8fc9566fb231b6.jpg,1024,685,Beer,876,248,961,421
1a961c925940f61d.jpg,1024,768,Beer,513,506,542,538
1a961c925940f61d.jpg,1024,768,Beer,689,534,713,549
1a9e8764c92ff444.jpg,1024,683,Beer,105,500,165,643
1a9e8764c92ff444.jpg,1024,683,Beer,812,475,889,663
1aa3acb3e0b57865.jpg,1024,819,Beer,528,473,747,819
1aa8f28ef231dc4e.jpg,1024,768,Hamburger,125,1,958,605
1ab0e5fe4e0e8b21.jpg,1024,683,Beer,152,2,444,672
1ab0e5fe4e0e8b21.jpg,1024,683,Beer,504,270,844,672
1ab846e08c39c8ae.jpg,1024,681,Beer,387,452,477,492
1ab846e08c39c8ae.jpg,1024,681,Beer,517,395,570,457
1ab846e08c39c8ae.jpg,1024,681,Beer,595,449,661,483
1ab9782e3e6f79ce.jpg,734,1024,Hamburger,141,29,693,856
1ada17cb53eef01a.jpg,1024,683,Hamburger,106,64,558,517
1ae29ff966665fb4.jpg,1024,681,Hamburger,0,195,350,464
1ae29ff966665fb4.jpg,1024,681,Hamburger,268,132,499,296
1ae43c36df5e4fde.jpg,1024,768,Hamburger,62,120,991,677
1b0117e2300b304e.jpg,1024,768,Beer,800,437,868,720
1b0117e2300b304e.jpg,1024,768,Beer,872,549,1004,767
1b1d44dee7b4ed84.jpg,1024,767,Hamburger,209,41,826,598
1b24ffc84b65408c.jpg,1024,680,Beer,337,482,396,591
1b24ffc84b65408c.jpg,1024,680,Beer,396,469,424,496
1b24ffc84b65408c.jpg,1024,680,Beer,412,535,455,606
1b24ffc84b65408c.jpg,1024,680,Beer,442,431,501,574
1b24ffc84b65408c.jpg,1024,680,Beer,524,396,567,528
1b24ffc84b65408c.jpg,1024,680,Beer,565,557,622,647
1b24ffc84b65408c.jpg,1024,680,Beer,572,465,624,530
1b24ffc84b65408c.jpg,1024,680,Beer,618,513,663,589
1b250ceae0019b64.jpg,768,1024,Beer,171,163,486,1012
1b3388be05a771c0.jpg,819,1024,Hamburger,320,251,818,800
1b369c10938ece97.jpg,768,1024,Beer,190,147,512,728
1b5a99baf5141f9a.jpg,1024,683,Beer,264,0,676,682
1b5a99baf5141f9a.jpg,1024,683,Beer,625,107,836,610
1b644d46f5c51931.jpg,1024,1024,Hamburger,193,134,1022,1022
1b7a31f3aee7e66c.jpg,1024,1024,Hamburger,326,0,1022,891
1ba09d937b686634.jpg,1024,768,Hamburger,337,0,1023,702
1ba263e98514b3df.jpg,1024,768,Hamburger,560,44,1023,431
1bc8c55145642640.jpg,1024,768,Hamburger,0,0,641,642
1bc8c55145642640.jpg,1024,768,Hamburger,498,0,1023,767
1c0fda423b25bf78.jpg,768,1024,Beer,159,28,599,960
1c149c254e636729.jpg,1024,768,Hamburger,351,38,754,385
1c2890b806210be5.jpg,1024,1024,Hamburger,0,25,1022,867
1c310f396dbfec0e.jpg,1024,768,Beer,0,519,94,767
1c3cde411f0b2923.jpg,1024,768,Beer,498,515,608,709
1c4cc9b98c03e83e.jpg,1024,768,Beer,452,493,490,587
1c4f0776c5e416a8.jpg,1024,1024,Hamburger,52,544,811,1022
1c4f0776c5e416a8.jpg,1024,1024,Hamburger,169,422,391,598
1c5efd438e43e461.jpg,1024,768,Beer,274,693,310,762
1c5efd438e43e461.jpg,1024,768,Beer,323,539,367,588
1c5efd438e43e461.jpg,1024,768,Beer,449,698,486,766
1c5efd438e43e461.jpg,1024,768,Beer,493,651,539,720
1c5efd438e43e461.jpg,1024,768,Beer,532,534,588,595
1c6a89c4ec76abbd.jpg,1024,683,Beer,54,479,124,551
1c95e5d6343e463f.jpg,1024,683,Hamburger,259,328,449,450
1ca9a9e77d08017b.jpg,768,1024,Beer,61,711,131,807
1cc22f844a0900ca.jpg,1024,768,Beer,77,382,248,611
1cc22f844a0900ca.jpg,1024,768,Beer,98,316,231,433
1cc22f844a0900ca.jpg,1024,768,Beer,188,344,343,476
1cc22f844a0900ca.jpg,1024,768,Beer,188,442,353,629
1cc22f844a0900ca.jpg,1024,768,Beer,307,289,434,438
1cc22f844a0900ca.jpg,1024,768,Beer,321,214,443,319
1cc22f844a0900ca.jpg,1024,768,Beer,334,397,497,608
1cc22f844a0900ca.jpg,1024,768,Beer,396,332,544,549
1cc22f844a0900ca.jpg,1024,768,Beer,416,236,542,362
1cc22f844a0900ca.jpg,1024,768,Beer,479,159,579,355
1cc22f844a0900ca.jpg,1024,768,Beer,566,142,672,332
1cc22f844a0900ca.jpg,1024,768,Beer,619,95,729,276
1cc22f844a0900ca.jpg,1024,768,Beer,657,362,769,599
1cc22f844a0900ca.jpg,1024,768,Beer,670,291,808,419
1cc22f844a0900ca.jpg,1024,768,Beer,720,69,817,242
1cc22f844a0900ca.jpg,1024,768,Beer,758,192,861,399
1ccaefb1a7097a82.jpg,1024,681,Beer,587,495,695,671
1ccaefb1a7097a82.jpg,1024,681,Beer,814,546,892,680
1cda877edb9ad9cd.jpg,1024,1024,Beer,267,757,515,1022
1cda877edb9ad9cd.jpg,1024,1024,Beer,737,485,921,742
1cda877edb9ad9cd.jpg,1024,1024,Beer,926,440,1002,619
1ce44e43ac74ebf2.jpg,1024,768,Hamburger,247,477,513,689
1ceb36d720dae02d.jpg,1024,978,Beer,74,862,276,975
1d3836e121ff4f04.jpg,1024,765,Beer,158,1,629,764
1d3836e121ff4f04.jpg,1024,765,Beer,670,0,988,585
1db14440b45236e9.jpg,1024,576,Hamburger,248,0,702,415
1df7937364c332fc.jpg,1024,769,Hamburger,0,0,762,768
1df7937364c332fc.jpg,1024,769,Hamburger,714,15,1022,448
1dfeca2e9cb7b5e3.jpg,768,1024,Hamburger,9,181,726,917
1e310384fbc006b5.jpg,1024,768,Beer,506,492,616,593
1e36ca7504305452.jpg,1024,768,Beer,385,99,572,369
1e3f22d91c5dcb76.jpg,683,1024,Beer,178,280,682,876
1e683fe886458a7e.jpg,1024,768,Hamburger,365,351,645,668
1ed12b166d800e27.jpg,768,1024,Beer,247,418,355,568
1ee03d9a6ed4e482.jpg,1024,1024,Hamburger,25,199,813,714
1ee03d9a6ed4e482.jpg,1024,1024,Hamburger,465,118,1002,560
1ee32d354dbfe886.jpg,1024,768,Beer,314,184,524,581
1ee32d354dbfe886.jpg,1024,768,Beer,465,82,590,558
1ee32d354dbfe886.jpg,1024,768,Beer,570,199,760,545
1ee32d354dbfe886.jpg,1024,768,Beer,664,78,798,531
1eecbc688c23c6a9.jpg,768,1024,Beer,262,481,559,1022
1ef5aa9bb97abd4d.jpg,768,1024,Beer,236,121,568,842
1ef69f90a8ddeb66.jpg,1024,1024,Beer,128,194,411,674
1f0d434bc942a09b.jpg,1024,1024,Hamburger,4,60,1014,956
1f13a78a8471bd26.jpg,1024,768,Beer,252,399,455,666
1f1dd0c6ae3d14a5.jpg,1024,1024,Hamburger,0,40,995,1022
1f3003d0d8495213.jpg,683,1024,Hamburger,0,487,126,807
1f3003d0d8495213.jpg,683,1024,Hamburger,46,337,316,588
1f3003d0d8495213.jpg,683,1024,Hamburger,199,273,369,444
1f3003d0d8495213.jpg,683,1024,Hamburger,225,451,584,819
1f3003d0d8495213.jpg,683,1024,Hamburger,415,341,643,602
1f3003d0d8495213.jpg,683,1024,Hamburger,477,250,682,439
1f6124299541f1c9.jpg,1024,768,Beer,400,34,1022,767
1f76591a47641fdf.jpg,1024,1024,Beer,721,0,1012,322
1f81484c52c5f997.jpg,1024,768,Beer,324,398,405,597
1f8314c51d8c018e.jpg,1024,1024,Hamburger,167,1,1022,876
1f9053773f9d2936.jpg,1024,768,Beer,294,255,386,516
1f9053773f9d2936.jpg,1024,768,Beer,517,392,616,643
1f909e57f34eb428.jpg,1024,768,Beer,189,22,353,379
1face59d1d33f17c.jpg,1024,1024,Beer,675,497,856,924
1face59d1d33f17c.jpg,1024,1024,Beer,920,593,999,934
1fbea8b22941697b.jpg,1024,1024,Beer,264,240,808,1023
1fc96abc95bc220b.jpg,768,1024,Hamburger,0,0,382,407
1fc96abc95bc220b.jpg,768,1024,Hamburger,384,31,744,342
2009fc2f4090849b.jpg,1024,768,Pizza,0,0,1020,763
201d515a3ee397ff.jpg,1024,768,Pizza,350,387,375,402
201d515a3ee397ff.jpg,1024,768,Pizza,366,378,391,399
201d515a3ee397ff.jpg,1024,768,Pizza,386,381,411,402
201d515a3ee397ff.jpg,1024,768,Pizza,453,431,602,504
201d515a3ee397ff.jpg,1024,768,Pizza,560,416,689,484
201d515a3ee397ff.jpg,1024,768,Pizza,636,348,737,389
2032918fa150e982.jpg,768,1024,Beer,156,33,543,1022
2034a6055787cc45.jpg,1024,1024,Beer,56,180,958,742
205c74965ad3b790.jpg,1024,768,Pizza,24,147,725,681
205dd94f5469d7a8.jpg,1024,575,Pizza,108,0,942,573
205f85e1dcbacc81.jpg,768,1024,Beer,33,501,277,1006
205f85e1dcbacc81.jpg,768,1024,Beer,250,244,498,1022
207cf6e45f86c5dc.jpg,768,1024,Beer,69,235,339,698
207cf6e45f86c5dc.jpg,768,1024,Beer,421,188,643,688
208417ded911f482.jpg,768,1024,Beer,234,130,732,944
2086ad40a5e4223c.jpg,1024,683,Beer,381,261,558,524
208c151cdfabef3c.jpg,1024,768,Beer,38,582,172,767
208c151cdfabef3c.jpg,1024,768,Beer,275,254,366,435
208c151cdfabef3c.jpg,1024,768,Beer,358,641,518,767
208c151cdfabef3c.jpg,1024,768,Beer,539,509,627,695
208c151cdfabef3c.jpg,1024,768,Beer,744,553,861,767
208f594f26d9d909.jpg,1024,768,Beer,0,0,760,758
20c9386da1bc19b6.jpg,1024,1024,Beer,350,80,723,880
20cca68b75cf5581.jpg,1024,828,Hamburger,0,0,1020,760
211dddc20da50f60.jpg,1024,683,Hamburger,206,343,518,681
2125f0557733f6f2.jpg,1024,685,Beer,202,220,392,577
2125f0557733f6f2.jpg,1024,685,Beer,386,28,861,684
213c62bd7383c023.jpg,1024,768,Hamburger,318,274,677,513
214b96e68c57a9a0.jpg,1024,1024,Beer,289,6,945,769
21579859e41cdbee.jpg,1024,1024,Beer,112,513,297,856
21579859e41cdbee.jpg,1024,1024,Beer,301,490,512,804
21670a024b9447a9.jpg,1024,1024,Hamburger,456,312,1022,829
217fd63a11787637.jpg,1024,768,Hamburger,187,0,1011,767
21a278b692853e2a.jpg,1024,685,Beer,231,227,382,401
21a278b692853e2a.jpg,1024,685,Beer,522,178,656,420
21a278b692853e2a.jpg,1024,685,Beer,849,213,992,415
21b9eb5d868f8358.jpg,768,1024,Beer,83,602,234,712
21bdb7205d741956.jpg,1024,765,Pizza,128,80,929,699
21c0f09f666246c6.jpg,1024,1024,Hamburger,236,139,550,406
21c0f09f666246c6.jpg,1024,1024,Hamburger,596,185,935,441
21c0f09f666246c6.jpg,1024,1024,Hamburger,609,518,1022,854
21fce9660d384a26.jpg,1024,765,Pizza,216,436,454,674
21fce9660d384a26.jpg,1024,765,Pizza,447,424,862,685
21fce9660d384a26.jpg,1024,765,Pizza,788,599,879,748
21fce9660d384a26.jpg,1024,765,Pizza,886,576,1023,764
2215d8bc9951c4a2.jpg,1024,768,Beer,585,325,637,432
22205be1a055773d.jpg,836,1024,Beer,214,473,581,1023
2222332161783355.jpg,1024,1024,Pizza,60,337,501,597
2222332161783355.jpg,1024,1024,Pizza,404,459,958,879
2222332161783355.jpg,1024,1024,Pizza,465,53,954,483
2226572b21e0cd00.jpg,575,1024,Beer,120,58,546,890
2228cb988b64e5cd.jpg,768,768,Beer,0,44,340,768
2228cb988b64e5cd.jpg,768,768,Beer,558,0,747,169
2228cb988b64e5cd.jpg,768,768,Beer,662,309,768,662
22320cae4f17c01e.jpg,1024,680,Pizza,1,0,995,680
223e6da9bf65036a.jpg,1024,685,Hamburger,433,55,1022,598
224ebb2b96b62ef4.jpg,1024,763,Hamburger,0,573,208,736
224ebb2b96b62ef4.jpg,1024,763,Hamburger,0,62,226,202
224ebb2b96b62ef4.jpg,1024,763,Hamburger,0,306,236,447
224ebb2b96b62ef4.jpg,1024,763,Hamburger,244,251,560,425
224ebb2b96b62ef4.jpg,1024,763,Hamburger,265,554,577,728
224ebb2b96b62ef4.jpg,1024,763,Hamburger,296,42,552,144
22592e0b7564b9eb.jpg,1024,683,Beer,245,406,1023,682
225d7a1a1893b65b.jpg,1024,684,Beer,107,0,940,684
226033f9b04f2947.jpg,1024,765,Pizza,0,118,1023,660
226a2b3c5de56e5a.jpg,1024,683,Hamburger,0,131,167,251
226a2b3c5de56e5a.jpg,1024,683,Hamburger,357,99,689,628
227794f3c8a5c56e.jpg,1024,768,Hamburger,304,197,794,672
229807ced4145540.jpg,1024,768,Hamburger,279,257,614,520
22b48d43c7e55121.jpg,1024,683,Hamburger,80,49,1023,501
22d1edae560be436.jpg,768,1024,Beer,39,218,767,1022
22d28046bd80daae.jpg,768,1024,Beer,276,330,701,840
22d2da2d0b85c8e7.jpg,1024,768,Beer,149,0,442,419
22d2da2d0b85c8e7.jpg,1024,768,Beer,475,124,866,653
22d4d67918958720.jpg,1024,680,Beer,347,523,458,679
22d4d67918958720.jpg,1024,680,Beer,560,491,664,670
22de2a79b1263ff5.jpg,1024,768,Pizza,0,28,1022,721
22e3af669dd68c15.jpg,1024,768,Pizza,27,92,732,747
22f648e99cef95c8.jpg,1024,683,Hamburger,33,0,748,591
22fdd253306b5efa.jpg,1024,684,Hamburger,216,51,672,534
2327978ecbdbdb45.jpg,1024,683,Beer,108,271,314,518
2327978ecbdbdb45.jpg,1024,683,Beer,547,307,746,571
2327978ecbdbdb45.jpg,1024,683,Beer,755,278,873,524
2327978ecbdbdb45.jpg,1024,683,Beer,858,238,937,486
23552f7871a7cc04.jpg,1024,682,Beer,399,0,867,636
235f9b49aeff2d32.jpg,768,1024,Pizza,0,282,762,923
235f9b49aeff2d32.jpg,768,1024,Pizza,98,41,576,279
23613d65218fe768.jpg,660,1024,Hamburger,17,9,626,681
2361db114e4d5926.jpg,1024,1024,Beer,202,49,446,716
23a1d4c2b7c43664.jpg,1024,768,Hamburger,337,158,897,645
23a35fdefa8ac58d.jpg,768,1024,Pizza,27,510,230,641
23a35fdefa8ac58d.jpg,768,1024,Pizza,119,471,192,510
23a489125cee316c.jpg,1024,683,Hamburger,136,89,865,564
23a489125cee316c.jpg,1024,683,Hamburger,368,374,1023,682
23eac622b97345df.jpg,768,768,Hamburger,44,53,505,449
23eafe0449b3b3c9.jpg,1024,768,Pizza,21,206,970,739
23eafe0449b3b3c9.jpg,1024,768,Pizza,518,163,1023,391
2430f60b0bacdb0b.jpg,1024,768,Pizza,0,145,190,311
2430f60b0bacdb0b.jpg,1024,768,Pizza,160,145,1023,707
245b8a9bc33afeee.jpg,1024,682,Hamburger,0,24,682,567
246f7f1707d26d08.jpg,1024,683,Pizza,83,65,440,522
246f7f1707d26d08.jpg,1024,683,Pizza,579,107,943,555
247fb95e0febbc5a.jpg,683,1024,Beer,85,47,580,1024
249a5df016c05567.jpg,765,1024,Pizza,0,129,765,859
24a96805cfc243ec.jpg,1024,683,Beer,623,107,828,387
24b430b9945a5094.jpg,1024,768,Pizza,332,233,878,603
24d0cd3cf07190cf.jpg,1024,768,Pizza,0,23,1024,750
24da047adad4841a.jpg,1024,705,Pizza,73,432,649,696
24e9713addbc1c94.jpg,1024,1024,Beer,30,371,294,627
24efbcada592c577.jpg,1024,768,Beer,676,318,785,579
2505835b93d47767.jpg,1024,682,Hamburger,0,7,556,576
251dfebc984389cb.jpg,1024,768,Pizza,402,261,607,403
2527072f95357a50.jpg,1024,683,Hamburger,115,51,844,613
255217d0ec73d836.jpg,954,1024,Hamburger,0,68,912,876
255217d0ec73d836.jpg,954,1024,Hamburger,0,65,913,880
2557a2b19471188b.jpg,1024,765,Pizza,0,0,1023,763
25744dcc8aa68677.jpg,1024,1024,Pizza,68,115,972,931
257dce7afdec98a7.jpg,1024,1024,Beer,267,431,965,1022
25818d65abf042b9.jpg,768,1024,Beer,225,75,517,910
25837d3efe807960.jpg,1024,1024,Hamburger,436,142,1022,682
258d6367674b621f.jpg,768,768,Pizza,0,8,766,714
25940c1290cff3eb.jpg,1024,768,Beer,681,14,951,464
25a2c78e69eec1f3.jpg,1024,1024,Pizza,33,28,992,993
25b3b411393ad4f3.jpg,1024,1024,Beer,172,291,536,819
25b3b411393ad4f3.jpg,1024,1024,Beer,540,272,923,835
25c746e90a670ad9.jpg,1024,683,Hamburger,0,83,707,682
25ec1db1a7e98aee.jpg,1024,768,Pizza,0,14,1023,685
25f54b38e293bd5c.jpg,768,1024,Pizza,27,16,753,1011
263e541752741a7e.jpg,1024,683,Hamburger,428,108,962,682
26524d7539d92f2f.jpg,1024,768,Pizza,0,372,335,660
26524d7539d92f2f.jpg,1024,768,Pizza,332,348,912,767
266e09a4ce1ab683.jpg,1024,768,Pizza,0,12,1023,767
268fa128028f9773.jpg,683,1024,Hamburger,160,115,682,764
2699db8deca3c7b4.jpg,1024,683,Beer,393,263,461,378
2699db8deca3c7b4.jpg,1024,683,Beer,640,234,738,309
26aab4188d47ea7b.jpg,1024,768,Beer,46,144,360,437
26bb82778f7566c9.jpg,683,1024,Beer,240,362,524,793
26ceb15635a670ec.jpg,768,1024,Pizza,0,28,767,435
26d1380dac4c7039.jpg,1024,1024,Hamburger,44,96,988,945
26d4949e519b143d.jpg,1024,683,Pizza,260,55,845,674
26e2e6252783b22f.jpg,768,1024,Beer,113,106,668,1024
26eea20b6137a6f4.jpg,1024,683,Beer,216,0,626,635
26f015a05d5f39d3.jpg,1024,683,Beer,67,169,230,440
26f015a05d5f39d3.jpg,1024,683,Beer,435,368,656,634
26f7f1952805b14c.jpg,1024,687,Hamburger,167,0,929,620
26f9b039e2746de6.jpg,1024,731,Beer,189,435,368,614
2720fe1b911853fe.jpg,768,1024,Beer,297,562,353,651
2720fe1b911853fe.jpg,768,1024,Beer,320,457,341,485
2720fe1b911853fe.jpg,768,1024,Beer,384,531,453,677
273b3bf74476c2b9.jpg,1024,1024,Pizza,50,70,992,821
2744d76bf425f97f.jpg,1024,768,Hamburger,260,81,752,642
2745fb8ed954a34c.jpg,1024,682,Beer,707,412,819,619
274a09e53e0c2e18.jpg,765,1024,Pizza,0,153,752,835
274ca6ff99a1a8cb.jpg,1024,768,Pizza,0,0,1024,768
274d905e4d6c4bb8.jpg,678,1024,Hamburger,0,329,544,742
274d905e4d6c4bb8.jpg,678,1024,Hamburger,408,301,642,481
2753dc3fef3d99df.jpg,768,1024,Beer,238,28,471,375
27577ef99de31b6d.jpg,768,1024,Pizza,48,119,759,921
275d413e84006a98.jpg,1024,835,Pizza,80,30,924,728
277120aef45f00d3.jpg,829,1024,Hamburger,108,385,417,568
277120aef45f00d3.jpg,829,1024,Hamburger,160,93,389,213
27785f314b5f2c23.jpg,681,1024,Beer,0,48,312,435
27827a9922bf9db0.jpg,768,1024,Beer,47,76,664,1023
27827a9922bf9db0.jpg,768,1024,Beer,563,32,741,412
2782c984b3fbe5b6.jpg,1024,1024,Beer,0,327,60,569
2782c984b3fbe5b6.jpg,1024,1024,Beer,123,270,340,513
2782c984b3fbe5b6.jpg,1024,1024,Beer,347,227,507,455
2782c984b3fbe5b6.jpg,1024,1024,Beer,574,177,724,379
2782c984b3fbe5b6.jpg,1024,1024,Beer,752,150,875,350
2782c984b3fbe5b6.jpg,1024,1024,Beer,912,118,1022,294
27922b0cc6fe2884.jpg,768,1024,Hamburger,128,425,295,547
27922b0cc6fe2884.jpg,768,1024,Hamburger,369,680,554,826
2797f2e5b818f9b4.jpg,1024,683,Beer,152,290,190,349
2797f2e5b818f9b4.jpg,1024,683,Beer,208,286,243,336
2797f2e5b818f9b4.jpg,1024,683,Beer,286,285,328,341
2797f2e5b818f9b4.jpg,1024,683,Beer,374,291,510,551
27a7f5890c465e79.jpg,765,1024,Hamburger,0,353,581,1023
27a7f5890c465e79.jpg,765,1024,Hamburger,252,0,525,224
27b01df6eb0d00cb.jpg,1024,768,Beer,203,462,355,719
